C00303024|76092|2016|80|80|1
C00495028|85020|2016|25|25|1
C00095869|20004|2016|45|145|2
C00248716|30339|2016|27|27|1
C00231951|77389|2016|50|50|1
C00231951|80134|2016|37|37|1
C00302844|15139|2016|161|161|1
C00573261|77802|2016|35|35|1
C00573261|85259|2016|15|15|1
C00573261|78023|2016|25|25|1
C00573261|06426|2016|3|3|1
C00573261|40204|2016|3|3|1
C00573261|08540|2016|25|50|2
C00573261|27518|2016|25|25|1
C00573261|95066|2016|15|15|1
C00573261|36527|2016|25|25|1
C00573261|97304|2016|25|25|1
C00573261|89503|2016|15|15|1
C00573261|33707|2016|5|10|2
C00573261|98112|2016|25|25|1
C00573261|04107|2016|15|15|1
C00573261|02905|2016|25|25|1
C00573261|38104|2016|35|35|1
C00573261|20910|2016|3|3|1
C00573261|90027|2016|3|8|2
C00573261|90027|2016|3|11|3
C00573261|90027|2016|3|16|4
C00573261|01776|2016|15|15|1
C00573261|90027|2016|3|19|5
C00573261|80134|2016|35|35|1
C00573261|84015|2016|3|3|1
C00573261|80021|2016|25|25|1
C00573261|28801|2016|15|15|1
C00573261|52241|2016|25|25|1
C00573261|78363|2016|5|5|1
C00573261|84015|2016|3|6|2
C00573261|20007|2016|15|15|1
C00573261|85282|2016|10|10|1
C00573261|90027|2016|3|29|6
C00573261|90066|2016|100|100|1
C00573261|05257|2016|15|15|1
C00573261|78232|2016|5|5|1
C00573261|91711|2016|35|35|1
C00573261|07928|2016|25|25|1
C00573261|06339|2016|50|50|1
C00573261|06070|2016|15|15|1
C00573261|75116|2016|50|50|1
C00496307|45840|2016|25|60|2
C00012245|60062|2016|100|100|1
C00000901|57702|2016|250|250|1
C00010983|08933|2016|40|40|1
C00068692|38130|2016|416|416|1
C00039305|07310|2016|100|100|1
C00103903|68130|2016|150|150|1
C00346312|20002|2016|500|500|1
C00064774|33408|2016|192|192|1
C00484642|98006|2016|50|50|1
C00577130|96826|2016|100|100|1
C00484642|66049|2016|50|50|1
C00348938|19087|2016|38|134|2
C00213074|22102|2016|50|50|1
C00299321|89109|2016|25|25|1
C00279216|91436|2016|41|41|1
C00279216|34109|2016|148|148|1
C00574624|32164|2016|200|200|1
C00574624|90025|2016|4700|4700|1
C00577130|37803|2016|25|25|1
C00577130|07043|2016|5|5|1
C00577130|85018|2016|25|25|1
C00577130|66605|2016|35|35|1
C00577130|93933|2016|50|50|1
C00577130|90025|2016|20|20|1
C00577130|98058|2016|25|25|1
C00577130|46902|2016|50|50|1
C00577130|22835|2016|100|100|1
C00577130|48377|2016|20|20|1
C00577130|98199|2016|100|100|1
C00577130|01752|2016|50|50|1
C00577130|92234|2016|25|25|1
C00577130|95608|2016|35|35|1
C00577130|95006|2016|25|25|1
C00577130|45432|2016|10|10|1
C00577130|97213|2016|35|35|1
C00577130|83002|2016|28|28|1
C00577130|94520|2016|10|10|1
C00577130|95608|2016|35|70|2
C00577130|98370|2016|20|20|1
C00577130|85050|2016|25|25|1
C00577130|60626|2016|75|75|1
C00577130|80203|2016|100|100|1
C00577130|78752|2016|15|15|1
C00577130|99708|2016|25|25|1
C00035691|77042|2016|416|416|1
C00577130|91107|2016|15|15|1
C00577130|99337|2016|100|100|1
C00577130|37604|2016|50|50|1
C00365536|59803|2016|15|15|1
C00365536|85373|2016|3|3|1
C00365536|90265|2016|100|100|1
C00365536|33149|2016|25|25|1
C00365536|74462|2016|10|10|1
C00365536|30809|2016|10|10|1
C00365536|90265|2016|100|200|2
C00365536|80521|2016|3|3|1
C00365536|94601|2016|1|1|1
C00365536|74462|2016|1|11|2
C00365536|10021|2016|15|15|1
C00577130|32025|2016|25|25|1
C00577130|30032|2016|25|25|1
C00577130|97495|2016|50|50|1
C00577130|85701|2016|40|40|1
C00350785|61021|2016|10|10|1
C00550871|28226|2016|250|250|1
C00097568|01821|2016|60|60|1
C00142596|85379|2016|50|50|1
C00188177|64105|2016|50|50|1
C00107300|75225|2016|45|45|1
C00429662|77056|2016|26|26|1
C00016683|10017|2016|41|304|4
C00250753|60448|2016|1000|1000|1
C00215384|74102|2016|47|47|1
C00076810|48065|2016|50|50|1
C00076810|48462|2016|50|50|1
C00076810|48178|2016|25|25|1
C00076810|37024|2016|25|25|1
C00109017|90277|2016|50|50|1
C00361758|98006|2016|25|25|1
C00419911|80128|2016|22|22|1
C00426775|80111|2016|40|40|1
C00400929|45040|2016|116|116|1
C00400929|64156|2016|38|38|1
C00076174|43162|2016|25|25|1
C00363879|39183|2016|57|57|1
C00323048|20005|2016|208|208|1
C00400705|32907|2016|12|12|1
C00397851|62298|2016|82|82|1
C00499236|28562|2016|1000|1000|1
C00040279|60064|2016|33|355|4
C00040279|60064|2016|33|375|5
C00040279|60064|2016|25|400|6
C00035683|06019|2016|84|84|1
C00340075|07932|2016|28|65|2
C00033589|76013|2016|30|30|1
C00007880|84074|2016|42|42|1
C00007880|37388|2016|40|40|1
C00479873|77396|2016|50|50|1
C00012245|60606|2016|250|250|1
C00353797|15220|2016|49|49|1
C00271007|40059|2016|110|110|1
C00093054|17078|2016|25|25|1
C00171843|02116|2016|68|68|1
C00093054|72758|2016|192|192|1
C00093054|72758|2016|38|230|2
C00081547|48322|2016|156|156|1
C00438051|60048|2016|25|25|1
C00392464|90404|2016|22|22|1
C00574624|95355|2016|100|100|1
C00574624|88345|2016|100|100|1
C00574624|75234|2016|50|50|1
C00574624|32563|2016|25|25|1
C00574624|19034|2016|50|100|2
C00193433|85710|2016|25|25|1
C00574624|10591|2016|100|100|1
C00193433|98262|2016|150|150|1
C00354753|77433|2016|200|200|1
C00339655|79602|2016|100|100|1
C00546846|33114|2016|25|25|1
C00574624|23005|2016|25|25|1
C00574624|98607|2016|50|50|1
C00574624|76660|2016|50|50|1
C00458844|91324|2016|2680|2680|1
C00574624|75486|2016|100|100|1
C00574624|77206|2016|50|50|1
C00035006|94583|2016|208|208|1
C00428623|94043|2016|386|386|1
C00577130|17111|2016|25|25|1
C00128512|80202|2016|42|42|1
C00040535|85027|2016|76|76|1
C00577130|97543|2016|50|50|1
C00431551|06880|2016|230|230|1
C00197095|21204|2016|125|125|1
C00577130|59101|2016|50|50|1
C00111559|10010|2016|208|208|1
C00577130|02466|2016|25|25|1
C00204099|92657|2016|42|42|1
C00577130|28789|2016|1|1|1
C00577130|97225|2016|35|35|1
C00235739|76244|2016|29|29|1
C00235739|76244|2016|29|66|2
C00235739|64068|2016|26|26|1
C00376376|06183|2016|30|322|4
C00376376|75081|2016|36|36|1
C00577130|20770|2016|50|50|1
C00337733|11231|2016|53|53|1
C00577130|10040|2016|100|100|1
C00164145|78015|2016|28|28|1
C00164145|78248|2016|29|29|1
C00577130|94115|2016|27|27|1
C00536573|60064|2016|50|114|2
C00577130|44147|2016|50|50|1
C00577130|90014|2016|96|96|1
C00339499|06903|2016|100|100|1
C00011114|44130|2016|40|40|1
C00581199|30067|2016|50|50|1
C00023580|23434|2016|30|30|1
C00577130|28210|2016|100|100|1
C00109546|78249|2016|26|337|6
C00109546|78249|2016|26|406|7
C00109546|78249|2016|26|437|8
C00040394|77056|2016|42|42|1
C00010470|51526|2016|90|180|2
C00128918|50392|2016|42|42|1
C00048579|85255|2016|20|20|1
C00577130|02906|2016|25|25|1
C00577130|03835|2016|5|5|1
C00437277|97225|2016|3|3|1
C00068692|38016|2016|100|100|1
C00035691|15317|2016|50|50|1
C00331991|80112|2016|38|38|1
C00438754|79701|2016|49|49|1
C00279224|77027|2016|100|100|1
C00577130|12203|2016|7|7|1
C00042366|77546|2016|35|35|1
C00042366|06488|2016|50|50|1
C00577130|98052|2016|15|15|1
C00042366|99701|2016|50|50|1
C00042366|84335|2016|50|50|1
C00042366|40250|2016|50|50|1
C00042366|98026|2016|10|10|1
C00042366|94941|2016|150|150|1
C00042366|94520|2016|100|100|1
C00042366|02114|2016|25|25|1
C00042366|94501|2016|25|25|1
C00577130|90504|2016|27|27|1
C00577130|58267|2016|15|15|1
C00577130|91343|2016|15|15|1
C00577130|87505|2016|15|15|1
C00577130|98107|2016|10|10|1
C00577130|90212|2016|27|27|1
C00577130|30328|2016|1|1|1
C00010603|93063|2016|25|25|1
C00010603|02116|2016|25|25|1
C00010603|34208|2016|25|25|1
C00010603|55927|2016|10|10|1
C00010603|08562|2016|10|10|1
C00010603|28270|2016|50|50|1
C00010603|92014|2016|25|50|2
C00010603|80524|2016|10|10|1
C00577130|92592|2016|10|10|1
C00010603|78202|2016|110|110|1
C00010603|23188|2016|10|10|1
C00577130|34275|2016|100|100|1
C00390583|92672|2016|250|250|1
C00496307|45817|2016|28|28|1
C00577130|22203|2016|27|27|1
C00496307|45385|2016|22|22|1
C00542365|90501|2016|39|136|2
C00577130|80132|2016|15|15|1
C00577130|05602|2016|50|50|1
C00577130|60608|2016|40|40|1
C00492785|37215|2016|100|100|1
C00505552|74820|2016|300|300|1
C00577130|80027|2016|20|20|1
C00577130|17111|2016|2|27|2
C00164145|78231|2016|29|58|2
C00164145|78023|2016|34|34|1
C00164145|78256|2016|27|27|1
C00164145|78258|2016|86|86|1
C00577130|10075|2016|50|50|1
C00255950|76048|2016|15|15|1
C00577130|85383|2016|35|35|1
C00164145|78260|2016|28|28|1
C00577130|93210|2016|15|15|1
C00577130|80013|2016|100|100|1
C00577130|97148|2016|100|100|1
C00029447|98466|2016|45|45|1
C00029447|60465|2016|41|41|1
C00029447|33141|2016|62|62|1
C00577130|03857|2016|10|10|1
C00577130|10940|2016|15|15|1
C00577130|77356|2016|10|10|1
C00029447|60451|2016|62|62|1
C00029447|68135|2016|46|46|1
C00577130|87010|2016|25|25|1
C00577130|60645|2016|24|24|1
C00000901|70005|2016|25|25|1
C00016683|30338|2016|21|21|1
C00016683|10017|2016|55|408|5
C00016683|10017|2016|41|433|6
C00197228|23456|2016|25|25|1
C00197228|07030|2016|50|50|1
C00577130|98122|2016|50|50|1
C00197228|03275|2016|15|15|1
C00577130|10036|2016|27|27|1
C00035683|06078|2016|84|84|1
C00577130|53711|2016|50|50|1
C00325092|23430|2016|62|62|1
C00577130|19147|2016|10|10|1
C00577130|10547|2016|31|31|1
C00577130|97070|2016|50|50|1
C00493304|08844|2016|39|39|1
C00577130|02130|2016|50|50|1
C00577130|90504|2016|10|37|2
C00577130|37303|2016|27|27|1
C00577130|28679|2016|17|17|1
C00577130|06074|2016|15|15|1
C00012245|60181|2016|100|100|1
C00018036|55425|2016|36|36|1
C00400929|60504|2016|28|28|1
C00400929|91761|2016|28|28|1
C00577130|48073|2016|100|100|1
C00255695|48138|2016|30|30|1
C00279455|48076|2016|30|30|1
C00040923|10036|2016|83|453|4
C00040923|10036|2016|104|573|5
C00283135|78744|2016|30|30|1
C00574624|95355|2016|100|350|2
C00574624|03227|2016|200|200|1
C00258236|02370|2016|76|76|1
C00361758|33323|2016|15|15|1
C00068692|37205|2016|200|200|1
C00168864|21030|2016|20|20|1
C00193433|94588|2016|375|375|1
C00193433|10009|2016|50|50|1
C00193433|04421|2016|15|65|2
C00075820|44035|2016|55|55|1
C00075820|91501|2016|75|75|1
C00279380|77520|2016|55|55|1
C00224717|48312|2016|225|225|1
C00376376|06183|2016|30|342|5
C00493304|19004|2016|39|39|1
C00027532|94590|2016|11|11|1
C00564807|85251|2016|25|25|1
C00365536|30809|2016|10|60|2
C00365536|98103|2016|5|5|1
C00365536|90049|2016|15|15|1
C00365536|94965|2016|50|50|1
C00365536|54403|2016|25|25|1
C00365536|08540|2016|25|25|1
C00365536|97007|2016|2|2|1
C00242271|40207|2016|200|200|1
C00002469|99005|2016|120|120|1
C00135681|80104|2016|5|5|1
C00461129|63017|2016|173|173|1
C00575530|35801|2016|250|250|1
C00605568|43209|2016|25|25|1
C00333534|72042|2016|45|45|1
C00435321|78405|2016|19|19|1
C00435321|67205|2016|74|74|1
C00003418|92372|2016|50|50|1
C00003418|78957|2016|50|50|1
C00003418|89102|2016|45|45|1
C00003418|66542|2016|100|100|1
C00186288|08889|2016|50|50|1
C00252940|60115|2016|15|15|1
C00275123|22202|2016|15|75|2
C00248716|20001|2016|76|76|1
C00248716|60056|2016|15|15|1
C00248716|19103|2016|38|474|4
C00248716|21236|2016|38|38|1
C00096156|20001|2016|39|1826|22
C00096156|20001|2016|39|1996|23
C00096156|20001|2016|39|2057|24
C00096156|20001|2016|39|2084|25
C00096156|20001|2016|39|2143|26
C00096156|20001|2016|39|2225|27
C00096156|20001|2016|39|2292|28
C00411900|92614|2016|161|161|1
C00068692|22046|2016|150|150|1
C00495028|02125|2016|25|25|1
C00495028|10065|2016|25|25|1
C00024521|72201|2016|83|83|1
C00024521|55408|2016|83|83|1
C00024521|30342|2016|83|83|1
C00012468|30319|2016|50|50|1
C00008748|92101|2016|20|128|3
C00271007|40299|2016|21|21|1
C00023580|93428|2016|25|25|1
C00540302|94611|2016|500|500|1
C00024869|06828|2016|50|134|2
C00235739|54661|2016|22|22|1
C00235739|76052|2016|25|83|2
C00235739|76092|2016|208|832|4
C00410266|19355|2016|60|60|1
C00608166|85749|2016|10|10|1
C00197228|07302|2016|50|50|1
C00197228|80218|2016|21|21|1
C00577130|54229|2016|42|42|1
C00168864|06155|2016|41|166|2
C00349746|93610|2016|282|282|1
C00230789|91367|2016|38|38|1
C00039578|44052|2016|80|80|1
C00042002|27101|2016|25|25|1
C00320580|84111|2016|20|20|1
C00196725|75024|2016|50|50|1
C00199711|60601|2016|45|280|4
C00284885|55446|2016|57|57|1
C00337733|07628|2016|38|38|1
C00337733|10029|2016|30|30|1
C00337733|11103|2016|84|84|1
C00337733|10002|2016|33|33|1
C00027532|94590|2016|11|42|2
C00405076|55423|2016|19|19|1
C00078451|75604|2016|100|100|1
C00078451|91945|2016|10|10|1
C00078451|22182|2016|150|150|1
C00371948|60487|2016|26|78|2
C00551184|57720|2016|19|19|1
C00035451|38104|2016|42|42|1
C00389288|73025|2016|83|83|1
C00484451|75069|2016|38|38|1
C00032979|48093|2016|20|20|1
C00448696|05403|2016|25|25|1
C00059733|11554|2016|16|16|1
C00199257|30005|2016|15|15|1
C00199257|78133|2016|15|15|1
C00088591|22042|2016|40|172|4
C00076810|48382|2016|50|50|1
C00076810|48168|2016|50|50|1
C00002972|39426|2016|50|50|1
C00390583|80202|2016|50|50|1
C00428623|20001|2016|200|575|2
C00003251|37615|2016|50|50|1
C00552083|46219|2016|42|42|1
C00542365|90501|2016|39|186|3
C00231951|80421|2016|25|25|1
C00075473|48105|2016|71|71|1
C00009282|15220|2016|52|52|1
C00196246|92647|2016|500|500|1
C00426775|06901|2016|65|65|1
C00239848|20004|2016|41|276|3
C00339655|75220|2016|100|100|1
C00339655|22209|2016|42|42|1
C00363945|27409|2016|27|27|1
C00109017|30075|2016|80|80|1
C00199703|27709|2016|41|425|2
C00429662|80016|2016|72|72|1
C00389288|73099|2016|25|25|1
C00345793|30004|2016|15|207|2
C00113159|37615|2016|19|19|1
C00347385|80020|2016|90|90|1
C00419911|64152|2016|50|50|1
C00419911|71201|2016|192|192|1
C00274431|68510|2016|50|50|1
C00580100|90808|2016|100|100|1
C00580100|30223|2016|50|50|1
C00536573|60064|2016|50|184|3
C00536573|60064|2016|10|194|4
C00121368|77389|2016|200|200|1
C00109017|75201|2016|120|120|1
C00582809|11215|2016|244|244|1
C00397851|70772|2016|15|15|1
C00397851|30342|2016|50|50|1
C00397851|78634|2016|56|56|1
C00426775|80111|2016|40|105|2
C00426775|06901|2016|65|130|2
C00075341|32309|2016|25|25|1
C00354332|48075|2016|125|125|1
C00128918|50392|2016|42|84|2
C00128918|50392|2016|30|114|3
C00369058|20001|2016|38|76|2
C00197095|53211|2016|120|120|1
C00197095|21204|2016|125|250|2
C00197095|53202|2016|44|44|1
C00540443|53045|2016|250|250|1
C00274431|55439|2016|576|576|1
C00274431|06770|2016|45|45|1
C00409516|53027|2016|31|31|1
C00431551|64068|2016|61|61|1
C00082917|30125|2016|9|9|1
C00431361|28277|2016|25|25|1
C00431361|28262|2016|19|19|1
C00042366|87505|2016|250|250|1
C00093054|85335|2016|20|20|1
C00083857|75013|2016|47|47|1
C00365502|28278|2016|78|78|1
C00496752|77002|2016|416|416|1
C00213074|22102|2016|50|146|2
C00213074|22102|2016|38|184|3
C00118943|49267|2016|95|95|1
C00103903|96816|2016|60|60|1
C00564807|85251|2016|25|50|2
C00564807|85251|2016|20|70|3
C00196725|75024|2016|15|65|2
C00196725|95833|2016|25|25|1
C00001388|80610|2016|42|42|1
C00484642|91016|2016|20|20|1
C00484642|98103|2016|25|25|1
C00484642|66049|2016|25|75|2
C00577130|66215|2016|500|500|1
C00011114|45648|2016|24|24|1
C00033589|14870|2016|16|16|1
C00033589|16866|2016|20|20|1
C00142711|22202|2016|50|1157|13
C00142711|22202|2016|50|1167|14
C00142711|22202|2016|50|1192|15
C00142711|22202|2016|50|1342|16
C00142711|22202|2016|50|1417|17
C00142711|22202|2016|50|1467|18
C00479246|08536|2016|104|104|1
C00346353|33615|2016|15|15|1
C00540443|77098|2016|40|40|1
C00097485|19486|2016|11|11|1
C00368332|98112|2016|1000|1000|1
C00042002|73099|2016|47|47|1
C00496307|45840|2016|25|120|3
C00024521|60610|2016|500|500|1
C00135681|91360|2016|20|20|1
C00135681|49316|2016|10|10|1
C00135681|78701|2016|20|20|1
C00135681|66221|2016|20|20|1
C00135681|78240|2016|60|60|1
C00169821|72762|2016|9|9|1
C00075341|60196|2016|97|97|1
C00076174|11565|2016|50|50|1
C00380535|94089|2016|20|20|1
C00483677|20005|2016|50|50|1
C00536573|60064|2016|20|214|5
C00248716|25701|2016|38|38|1
C00248716|19047|2016|76|76|1
C00397851|62034|2016|25|25|1
C00213074|22102|2016|38|222|4
C00012245|76102|2016|416|416|1
C00581199|18977|2016|27|27|1
C00400929|34655|2016|40|40|1
C00186288|60010|2016|153|153|1
C00495028|35801|2016|85|85|1
C00383950|85757|2016|40|40|1
C00035683|06457|2016|20|20|1
C00003418|71360|2016|20|20|1
C00003418|22204|2016|5|5|1
C00003418|33711|2016|25|25|1
C00003418|10128|2016|50|50|1
C00003418|48328|2016|200|200|1
C00365536|19432|2016|3|3|1
C00365536|30307|2016|5|5|1
C00365536|33437|2016|25|25|1
C00365536|30809|2016|10|110|3
C00365536|98006|2016|35|35|1
C00365536|02305|2016|15|15|1
C00365536|96821|2016|100|100|1
C00365536|33917|2016|3|3|1
C00365536|06824|2016|25|25|1
C00365536|90746|2016|5|5|1
C00011114|98501|2016|11|11|1
C00011114|20042|2016|167|167|1
C00135681|89135|2016|41|41|1
C00032995|08068|2016|8|8|1
C00040923|08807|2016|20|20|1
C00342394|95125|2016|192|192|1
C00073155|44118|2016|153|153|1
C00096156|20001|2016|39|2321|29
C00096156|20001|2016|36|2330|30
C00096156|20001|2016|34|2361|31
C00096156|20001|2016|34|2372|32
C00096156|20001|2016|34|2575|33
C00096156|20001|2016|34|2782|34
C00082792|46285|2016|31|31|1
C00428623|15206|2016|25|25|1
C00374447|77057|2016|25|25|1
C00497917|10041|2016|57|57|1
C00255752|33328|2016|83|83|1
C00274431|55424|2016|192|192|1
C00142711|22202|2016|50|1487|19
C00142711|22202|2016|50|1637|20
C00199257|94123|2016|25|25|1
C00170258|46268|2016|40|40|1
C00227546|98102|2016|25|25|1
C00089086|48130|2016|45|45|1
C00325092|39564|2016|37|37|1
C00033423|60045|2016|10|10|1
C00299321|20745|2016|100|100|1
C00332833|76063|2016|19|19|1
C00104802|30030|2016|208|208|1
C00376376|06183|2016|30|486|6
C00275123|22202|2016|15|95|3
C00271007|40014|2016|30|30|1
C00418897|35758|2016|50|50|1
C00158881|92869|2016|83|83|1
C00235739|66610|2016|16|16|1
C00458398|80108|2016|200|200|1
C00580688|07924|2016|5400|5400|1
C00386029|22206|2016|60|60|1
C00422410|33908|2016|200|200|1
C00118943|01028|2016|30|30|1
C00165282|47708|2016|62|62|1
C00177436|02066|2016|50|50|1
C00308676|20015|2016|50|50|1
C00519355|20817|2016|500|500|1
C00620518|37205|2016|100|100|1
C00136739|19034|2016|44|312|5
C00193433|87108|2016|35|35|1
C00614891|90071|2016|2700|2700|1
C00193433|46205|2016|100|100|1
C00193433|80465|2016|50|50|1
C00039305|75039|2016|12|12|1
C00235572|77063|2016|5000|5000|1
C00035519|44039|2016|10|10|1
C00494203|06001|2016|50|50|1
C00165589|43219|2016|25|25|1
C00165589|43235|2016|12|12|1
C00165589|43235|2016|12|77|2
C00165589|43229|2016|11|11|1
C00010603|27420|2016|60|60|1
C00010603|33149|2016|25|75|2
C00010603|23188|2016|10|20|2
C00012245|78701|2016|100|100|1
C00010603|77531|2016|10|10|1
C00230789|22201|2016|40|40|1
C00010603|45177|2016|25|25|1
C00010603|98036|2016|10|35|2
C00010603|91790|2016|10|10|1
C00077305|36695|2016|39|39|1
C00239848|20004|2016|41|326|4
C00068692|38017|2016|50|50|1
C00068692|38017|2016|50|115|2
C00010603|43016|2016|10|10|1
C00010603|85373|2016|3|3|1
C00010603|44313|2016|200|200|1
C00010603|94403|2016|18|18|1
C00023580|27105|2016|15|15|1
C00349373|77077|2016|13|13|1
C00003418|34232|2016|35|35|1
C00003418|69341|2016|1|1|1
C00284885|19128|2016|12|12|1
C00574889|53215|2016|50|50|1
C00330894|53066|2016|100|100|1
C00330894|17557|2016|400|400|1
C00251876|91320|2016|20|20|1
C00002766|02148|2016|5|5|1
C00002766|08204|2016|11|11|1
C00009936|94535|2016|50|50|1
C00570960|85739|2016|35|35|1
C00409581|10017|2016|2500|2500|1
C00002469|97215|2016|25|25|1
C00046474|48070|2016|50|50|1
C00046474|48047|2016|75|75|1
C00141218|60540|2016|126|126|1
C00280008|33301|2016|40|40|1
C00048579|85044|2016|20|20|1
C00389288|73034|2016|41|41|1
C00148031|61630|2016|416|416|1
C00550491|20006|2016|25|25|1
C00029504|84055|2016|61|61|1
C00029504|08822|2016|30|30|1
C00575795|10462|2016|2|2|1
C00575795|89450|2016|25|25|1
C00575795|60487|2016|8|8|1
C00575795|76643|2016|5|5|1
C00575795|07083|2016|5|5|1
C00478099|11729|2016|83|83|1
C00575795|02138|2016|23|23|1
C00165589|44114|2016|20|20|1
C00165589|45202|2016|88|88|1
C00575795|95818|2016|3|3|1
C00575795|04421|2016|10|10|1
C00575795|94025|2016|100|100|1
C00575795|95125|2016|50|50|1
C00588772|53704|2016|30|30|1
C00588772|53551|2016|50|50|1
C00575795|90049|2016|250|250|1
C00575795|54701|2016|8|8|1
C00575795|10514|2016|50|50|1
C00575795|43160|2016|11|11|1
C00575795|07093|2016|500|500|1
C00575795|10009|2016|75|75|1
C00575795|54701|2016|8|16|2
C00575795|96743|2016|25|25|1
C00575795|92276|2016|25|25|1
C00575795|94539|2016|25|25|1
C00575795|78504|2016|566|566|1
C00575795|89119|2016|2|2|1
C00575795|37205|2016|100|100|1
C00292094|83713|2016|50|50|1
C00292094|21131|2016|50|50|1
C00292094|83301|2016|25|25|1
C00575795|85716|2016|19|19|1
C00390575|33634|2016|19|249|3
C00390575|33634|2016|19|287|4
C00033977|53143|2016|40|40|1
C00575795|95826|2016|10|10|1
C00575795|20176|2016|54|54|1
C00575795|60202|2016|25|25|1
C00575795|11104|2016|5|5|1
C00435321|08066|2016|27|27|1
C00435321|78405|2016|19|44|2
C00075820|73702|2016|100|100|1
C00575795|98052|2016|15|15|1
C00575795|10462|2016|2|4|2
C00575795|94109|2016|100|100|1
C00575795|60093|2016|5|5|1
C00575795|32316|2016|20|20|1
C00008474|10013|2016|60|195|2
C00575795|15206|2016|450|450|1
C00575795|60062|2016|150|150|1
C00010470|68132|2016|369|369|1
C00575795|98370|2016|10|10|1
C00575795|78746|2016|17|17|1
C00575795|15102|2016|25|25|1
C00575795|20906|2016|8|8|1
C00575795|95673|2016|5|5|1
C00575795|33157|2016|25|25|1
C00575795|90266|2016|25|25|1
C00575795|07093|2016|360|860|2
C00575795|57105|2016|5|5|1
C00575795|27514|2016|5|5|1
C00575795|92028|2016|25|25|1
C00575795|33629|2016|100|100|1
C00575795|75243|2016|41|41|1
C00575795|94306|2016|1|1|1
C00035451|90245|2016|50|50|1
C00035451|30101|2016|84|84|1
C00414649|35242|2016|38|38|1
C00575795|60618|2016|25|25|1
C00575795|32256|2016|50|50|1
C00458398|10016|2016|35|35|1
C00130773|20814|2016|208|208|1
C00495028|06484|2016|10|10|1
C00495028|32086|2016|20|20|1
C00495028|90068|2016|25|25|1
C00170258|46268|2016|40|80|2
C00502518|74429|2016|50|50|1
C00365072|55311|2016|75|75|1
C00365072|55439|2016|76|152|2
C00365072|63121|2016|38|171|3
C00580688|22302|2016|1000|1000|1
C00571273|42701|2016|50|50|1
C00312017|54603|2016|25|25|1
C00096156|20001|2016|34|2808|35
C00096156|20001|2016|34|2866|36
C00096156|20001|2016|34|2889|37
C00096156|20001|2016|31|2918|38
C00096156|20001|2016|31|2943|39
C00096156|20001|2016|31|2981|40
C00096156|20001|2016|30|3000|41
C00096156|20001|2016|30|3030|42
C00096156|20001|2016|30|3063|43
C00096156|20001|2016|30|3122|44
C00096156|20001|2016|31|3268|45
C00096156|20001|2016|30|3297|46
C00573261|22102|2016|3250|3250|1
C00104299|10017|2016|63|126|2
C00033555|30096|2016|10|10|1
C00171843|02116|2016|68|255|2
C00032979|97080|2016|40|40|1
C00197228|43065|2016|40|40|1
C00197228|63127|2016|50|50|1
C00564807|85251|2016|20|90|4
C00400929|75034|2016|1|1|1
C00400929|34655|2016|40|80|2
C00426775|20001|2016|192|192|1
C00426775|76155|2016|45|45|1
C00337626|10036|2016|20|232|4
C00215285|92127|2016|110|110|1
C00177469|94105|2016|285|570|2
C00496307|45840|2016|23|143|4
C00496307|45840|2016|23|165|5
C00496307|45840|2016|23|210|6
C00496307|45840|2016|23|255|7
C00097568|20166|2016|53|53|1
C00075341|32309|2016|25|50|2
C00151340|02110|2016|208|208|1
C00379768|60173|2016|106|106|1
C00161422|33594|2016|16|38|2
C00242370|95628|2016|35|35|1
C00163832|35756|2016|85|85|1
C00163832|23607|2016|73|73|1
C00345793|45424|2016|18|18|1
C00109819|22204|2016|41|41|1
C00082792|46285|2016|31|77|2
C00109546|78249|2016|31|522|9
C00088591|22042|2016|40|212|5
C00109546|78249|2016|26|548|10
C00109546|78249|2016|26|669|11
C00012468|30022|2016|150|150|1
C00012468|30004|2016|20|20|1
C00177469|94105|2016|205|775|3
C00034488|63038|2016|25|25|1
C00339655|12054|2016|42|42|1
C00279216|33076|2016|25|25|1
C00271007|40014|2016|25|55|2
C00142711|22202|2016|50|1687|21
C00266585|12207|2016|62|62|1
C00197095|53202|2016|42|86|2
C00142711|22202|2016|50|1762|22
C00142711|22202|2016|50|1954|23
C00142711|22202|2016|50|1979|24
C00142711|22202|2016|50|2054|25
C00142711|22202|2016|50|2074|26
C00379768|80550|2016|150|300|2
C00142711|22202|2016|50|2124|27
C00461061|95648|2016|500|500|1
C00385948|22102|2016|20|20|1
C00039305|07310|2016|100|200|2
C00040923|28277|2016|50|154|2
C00040923|15904|2016|83|83|1
C00204099|52722|2016|62|62|1
C00040923|10036|2016|104|698|6
C00144345|08807|2016|40|232|2
C00078451|92127|2016|80|80|1
C00078451|22309|2016|150|150|1
C00078451|48187|2016|70|70|1
C00501429|10022|2016|38|38|1
C00215285|92127|2016|110|220|2
C00100107|20036|2016|41|41|1
C00007922|43943|2016|103|103|1
C00361758|98006|2016|25|50|2
C00361758|20004|2016|76|76|1
C00376376|06183|2016|29|515|7
C00500843|10462|2016|12|12|1
C00500843|87501|2016|250|250|1
C00193433|17022|2016|50|50|1
C00362640|77002|2016|77|77|1
C00405241|44904|2016|40|40|1
C00581017|94109|2016|1|1|1
C00214643|07060|2016|6|6|1
C00592337|43050|2016|300000|300000|1
C00370114|94105|2016|104|104|1
C00370114|85016|2016|21|21|1
